Location,Country,Disease,Species,HM Alert ID,Headline,URL,Issue Date,Tag ,Long,Lat
United States,United States,Measles,Humans,5818803,French Open Serves Cristal Champagne and Measles - PrecisionVaccinations,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFGuWj2HqK_vR8aD-IEaabFLqf7jA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=XCUIW7iEMI3phgGH6bCwAw&url=https://www.precisionvaccinations.com/mmr-vaccination-recommended-all-travelers-france,5/25/18 10:24,Context,-97.556099,39.96693
"Washington, DC, United States",United States,Measles,Humans,5818515,Measles Patient May Have Exposed Virus To People At Dulles International Airport And Other Areas - Tech Times,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEhzGs2Sn7LJAimetCO7cTsBQIjkg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779910041126&ei=PAkIW6i2L4yBhwHeyLqAAw&url=http://www.techtimes.com/articles/228531/20180525/measles-patient-may-have-exposed-virus-to-people-at-dulles-international-airport-and-other-areas.htm,5/25/18 8:02,Breaking,-77.036697,38.895
"Montgomery County, Maryland, United States",United States,Measles,Humans,5817153,Measles Confirmed in Person Who Traveled Throughout Montgomery County - Montgomery Community Media,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEfpm8y3Cl95jm-G6j7ryuHZWxYtg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779910041126&ei=KRoHW7j7MobK3QGU_oKgCg&url=http://www.mymcmedia.org/measles-confirmed-person-traveled-throughout-montgomery-county/,5/24/18 15:30,Breaking,-77.199707,39.150108
"Texas, United States",United States,Measles,Humans,5817059,"Texas Vs. England, Who Manages Measles Better? - PrecisionVaccinations",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGx8QCVaRa9vFgoCF2JbNA-osAc8Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779910034426&ei=HwwHW_CKDMvUqgLS-KmACw&url=https://www.precisionvaccinations.com/sussex-and-surrey-counties-uk-confirm-70-measles-cases-january-2018,5/24/18 14:31,Context,-99.2286,31.2409
"Maryland, United States",United States,Measles,Humans,5816925,Health Officials Investigating Confirmed Case Of Measles In Maryland - CBS Baltimore,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGxjEPbeSjt5PF2thl6a35cXFPQXQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779910041126&ei=Df4GW9ikBsvUqgLS-KmACw&url=http://baltimore.cbslocal.com/2018/05/24/measles-case-maryland/,5/24/18 13:40,Breaking,-76.376999,38.9594
"Putnam County, New York, United States",United States,Measles,Humans,5801830,Measles Outbreak Spreads in Putnam Country - Tech World Herald (blog),http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEzfZufawipJeEAqNN51LDLoRa-eA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=mt_9WpjrLcLXpweSrrHACA&url=http://techworldherald.com/2018/05/14/measles-outbreak-spreads-in-putnam-country/,5/16/18 6:52,Breaking,-73.73291,41.43343
"Fresno, California, United States",United States,Measles,Humans,5797340,Measles in Fresno County - yourcentralvalley.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG41YR00Xh3n7Ne6xYvfcrGfQTL_Q&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=ZDH6WtC7G4KX3QGY_62QAw&url=http://www.yourcentralvalley.com/news/central-valley-today/measles-in-fresno-county/1179137164,5/14/18 20:05,Breaking,-119.772003,36.748001
United States,United States,Measles,Humans,5796699,"PRO/EDR> Measles update (31): Asia, Africa, Europe, Americas",http://promedmail.org/direct.php?id=20180514.5796699,5/14/18 15:55,No Tag,-97.556099,39.96693
"Putnam County, New York, United States",United States,Measles,Humans,5794423,Putnam Measles Outbreak Spreads - Patch.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNENRcN8DQywB7T2fWx33LVQ5NK6bw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779896896107&ei=3x33WrBt0dXeAcn-hYAB&url=https://patch.com/new-york/southeast/putnam-measles-outbreak-spreads,5/12/18 9:44,Breaking,-73.73291,41.43343
"Louisiana, United States",United States,Measles,Humans,5793711,Louisiana measles case confirmed; health officials say risk of outbreak low - The Advocate,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH89cxvb_ibBsyJfdtJ-5_nXDVKBw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=zi72WsCCFMLXpweSrrHACA&url=http://www.theadvocate.com/new_orleans/news/environment/article_21c6b8c6-554f-11e8-bfdd-47f961fabe9a.html,5/11/18 19:05,Breaking,-92.0215,31.0152
"New Orleans, Louisiana, United States",United States,Measles,Humans,5793711,Louisiana measles case confirmed; health officials say risk of outbreak low - The Advocate,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH89cxvb_ibBsyJfdtJ-5_nXDVKBw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=zi72WsCCFMLXpweSrrHACA&url=http://www.theadvocate.com/new_orleans/news/environment/article_21c6b8c6-554f-11e8-bfdd-47f961fabe9a.html,5/11/18 19:05,Breaking,-90.075073,29.954647
"New Jersey, United States",United States,Measles,Humans,5792937,"Health Officials Warn Of Likely Measles Outbreak In 4 New Jersey Places, Including Newark Airport - Tech Times",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHnVo_43nMRlHd_UXMuNal0SbM1_A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779896896107&ei=jfb1WujTOtHV3gHuvYOoDg&url=http://www.techtimes.com/articles/227523/20180511/health-officials-warn-of-likely-measles-outbreak-in-4-new-jersey-places-including-newark-airport.htm,5/11/18 15:52,Warning,-74.355499,40.178799
"New Orleans, Louisiana, United States",United States,Measles,Humans,5792928,Health Dept: 2nd New Orleans measles case unrelated to 1st - New Zealand Herald,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFF3qkEm7S6L2pPimh_PAYUh9qn2Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779896896107&ei=jfb1WujTOtHV3gHuvYOoDg&url=https://www.nzherald.co.nz/world/news/article.cfm?c_id%3D2%26objectid%3D12050065,5/11/18 14:48,Breaking,-90.075073,29.954647
"Kansas City, Missouri, United States",United States,Measles,Humans,5792927,Kansas City reaches important milestone in its two measles outbreaks - Kansas City Star,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEcvm5tv0Lkz3na12Oqn6jguxKA3A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779896896107&ei=jfb1WujTOtHV3gHuvYOoDg&url=http://www.kansascity.com/news/business/health-care/article210937869.html,5/11/18 14:40,Breaking,-94.578568,39.099728
"New York State, United States",United States,Measles,Humans,5791951,"PRO/EDR> Measles update (30): Americas, Asia, Africa, Europe ",http://promedmail.org/direct.php?id=20180510.5791951,5/10/18 23:14,No Tag,-75.4981,43.004601
"Pennsylvania, United States",United States,Measles,Humans,5791951,"PRO/EDR> Measles update (30): Americas, Asia, Africa, Europe ",http://promedmail.org/direct.php?id=20180510.5791951,5/10/18 23:14,No Tag,-77.475601,40.930099
"Kern County, California, United States",United States,Measles,Humans,5791322,Measles exposure in Kern County - Kern Valley Sun,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNET-pMC8g93C2dfgBqBwmqCpWRFTA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779894152431&ei=CsTzWqjyG5nY3gHborXoBQ&url=https://kernvalleysun.com/measles-exposure-in-kern-county/,5/9/18 16:27,Breaking,-118.667595,35.29607
United States,United States,Measles,Humans,5790276,CDC declares end to confirmed cluster measles outbreaks - Taipei Times,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNF-DGZUB4vsD7e6pjJ5NfWlCbPOvQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=iXLyWqi_LIyR3QHWgLeIAg&url=http://www.taipeitimes.com/News/taiwan/archives/2018/05/09/2003692780,5/8/18 12:05,Breaking,-97.556099,39.96693
"Pennsylvania, United States",United States,Measles,Humans,5789672,Measles Scare in Central Pennsylvania - wnep.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEJGj6eAl76qO0bGqZ9a9a70m9GDQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779893862044&ei=t7vxWpjoLtOT3QHJq6WwDA&url=http://wnep.com/2018/05/07/measles-scare-in-central-pennsylvania/,5/7/18 17:18,Warning,-77.475601,40.930099
"Connecticut, United States",United States,Measles,Humans,5788538,Measles Outbreak in Connecticut and Putnam County - kicks1055.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGP7rYuV-bzxdQBxgcOn-6-VP4KIA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779891135300&ei=NGrwWqjjIJnY3gHKv5XICA&url=http://kicks1055.com/measles-outbreak-in-connecticut-and-putnam-county/,5/7/18 10:49,Breaking,-72.6856,41.672901
"Putnam County, New York, United States",United States,Measles,Humans,5788538,Measles Outbreak in Connecticut and Putnam County - kicks1055.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGP7rYuV-bzxdQBxgcOn-6-VP4KIA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779891135300&ei=NGrwWqjjIJnY3gHKv5XICA&url=http://kicks1055.com/measles-outbreak-in-connecticut-and-putnam-county/,5/7/18 10:49,Breaking,-73.73291,41.43343
"New York State, United States",United States,Measles,Humans,5788109,People Who Ate at Popular Hudson Valley Diner Exposed to Measles - wpdh.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEQHOyScOOwncF8gtLe_23Gf_hSHw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779891135300&ei=9DHwWoCsG4fI3QHQrYvYBQ&url=http://wpdh.com/people-who-ate-at-popular-hudson-valley-diner-exposed-to-measles/,5/7/18 6:25,Warning,-75.4981,43.004601
"New York City, New York State, United States",United States,Measles,Humans,5787858,"Measles hits the New York City, an infected traveller is reason - JBH News",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHmGzxBjJ4PXts_KiUjxKBwZrhmsQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779891135300&ei=tPnvWsjYLofI3QHQrYvYBQ&url=https://jbhnews.com/measles-hits-new-york-city-infected-traveller-reason/19643/,5/6/18 14:10,Warning,-74.003998,40.713902
"Oregon, United States",United States,Measles,Humans,5787750,"Mumps, Measles, And Whooping Cough Are Making A Serious Comeback - Women's Health",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH6E3JsatfuQuP1z4CgMsCGaEpYiQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779892431053&ei=lN3vWvCKDMSn3gHpqqmADw&url=https://www.womenshealthmag.com/health/a20142064/mumps-measles-whooping-cough-outbreaks/,5/7/18 0:05,Context,-120.4981,43.992802
"California, United States",United States,Measles,Humans,5787360,"PRO/EDR> Measles update (29): Europe, US, Pacific and Asia",http://promedmail.org/direct.php?id=20180506.5787360,5/6/18 20:03,No Tag,-119.750298,37.250198
"Connecticut, United States",United States,Measles,Humans,5787360,"PRO/EDR> Measles update (29): Europe, US, Pacific and Asia",http://promedmail.org/direct.php?id=20180506.5787360,5/6/18 20:03,No Tag,-72.6856,41.672901
"New York State, United States",United States,Measles,Humans,5787360,"PRO/EDR> Measles update (29): Europe, US, Pacific and Asia",http://promedmail.org/direct.php?id=20180506.5787360,5/6/18 20:03,No Tag,-75.4981,43.004601
"Santa Clara County, California, United States",United States,Measles,Humans,5787360,"PRO/EDR> Measles update (29): Europe, US, Pacific and Asia",http://promedmail.org/direct.php?id=20180506.5787360,5/6/18 20:03,No Tag,-121.767731,37.233276
"Kern County, California, United States",United States,Measles,Humans,5787360,"PRO/EDR> Measles update (29): Europe, US, Pacific and Asia",http://promedmail.org/direct.php?id=20180506.5787360,5/6/18 20:03,No Tag,-118.667595,35.29607
"Fresno County, California, United States",United States,Measles,Humans,5787360,"PRO/EDR> Measles update (29): Europe, US, Pacific and Asia",http://promedmail.org/direct.php?id=20180506.5787360,5/6/18 20:03,No Tag,-119.834312,36.666615
"New York, New York, United States",United States,Measles,Humans,5786496,Possible measles exposures in WNY - WKBW-TV,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG6BvFtrJBoptuRlUbpj-IVYlA2_Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779891135300&ei=8W_uWoDJO47Q3QHtlpuIAw&url=https://www.wkbw.com/news/possible-measles-exposures-in-wny,5/5/18 21:54,Breaking,-74.005966,40.714272
"New York State, United States",United States,Measles,Humans,5786476,Measles exposure warning issued for four counties - Rochester Democrat and Chronicle,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEbxw5GFFVhOeNg1JaSs8SCW9OxTA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=4mHuWtCJAo7Q3QHtlpuIAw&url=https://www.democratandchronicle.com/story/news/2018/05/05/measles-exposure-warning-issued-four-counties/584269002/,5/5/18 21:45,Context,-75.4981,43.004601
"San Luis Obispo County, California, United States",United States,Measles,Humans,5786316,One case of measles reported in San Luis Obispo County - KSBY San Luis Obispo News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG_UVjw2h5-VSd-EKRfthL6bdLuew&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=oSnuWoiUMIvD3QHpw7boAw&url=http://www.ksby.com/story/38121267/one-case-of-measles-reported-in-san-luis-obispo-county,5/5/18 17:50,Breaking,-120.534332,35.366638
"Pennsylvania, United States",United States,Measles,Humans,5786075,"Traveler with measles exposed two Pa. locations, officials say - WPXI Pittsburgh",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGKvEHychR_UpXo8tU1QittOz9Peg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=YfHtWvDRHtHG3gHMlaXYCw&url=https://www.wpxi.com/news/top-stories/traveler-with-measles-exposed-two-pa-locations-officials-say/744431584,5/5/18 13:44,Warning,-77.475601,40.930099
United States,United States,Measles,Humans,5785675,"United States Pediatric Vaccines Industry 2018 - Market Size, Analysis, Share, Research, Growth - Industry Today (press release)",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGTxSShz7SIiZwooXYXvl6FjCKEJQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779890243843&ei=G6vtWpjdCJnY3gHKv5XICA&url=https://industrytoday.co.uk/health_and_safety/united-states-pediatric-vaccines-industry-2018---market-size--analysis--share--research--growth,5/4/18 6:13,Context,-97.556099,39.96693
"Kansas City, Missouri, United States",United States,Measles,Humans,5785565,Measles outbreak update: 13 cases reported in Kansas City - Outbreak News Today,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG7nnY3M63iSz1I8uSeSiUGzAf5QQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779890755844&ei=8o7tWoiJCozApweWtJTwBg&url=http://outbreaknewstoday.com/measles-outbreak-update-13-cases-reported-kansas-city-39121/,5/5/18 6:33,Breaking,-94.578568,39.099728
"Fresno County, California, United States",United States,Measles,Humans,5784995,Confirmed measles case in Fresno County - KFSN-TV,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGSgkGq0TXNjg_2Jtd9b7KAr0EgFA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779891135300&ei=UALtWrGuFZnY3gHKv5XICA&url=http://abc30.com/health/confirmed-measles-case-in-fresno-county/3430436/,5/4/18 20:23,Breaking,-119.834312,36.666615
"Kern County, California, United States",United States,Measles,Humans,5784989,Kern health officials warn of measles exposure at Taco Bell - Bakersfield Now,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFP4J9KZSEbAo8z2PKsCYON6JhYnw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779891135300&ei=UALtWrGuFZnY3gHKv5XICA&url=http://bakersfieldnow.com/news/health/kern-health-officials-warn-of-measles-exposure-at-taco-bell,5/4/18 20:02,Warning,-118.667595,35.29607
"Putnam County, New York, United States",United States,Measles,Humans,5784772,Putnam County confirms 3 cases of the measles - News 12 Westchester,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFmpBd_sIseXUmjZWgDObK92qH0HA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779891135300&ei=H9jsWrC_OY7Q3QHtlpuIAw&url=http://westchester.news12.com/story/38117323/putnam-county-confirms-3-cases-of-the-measles,5/4/18 17:43,Breaking,-73.73291,41.43343
"Missouri, United States",United States,Measles,Humans,5784765,"Missouri measles outbreak up to 13 cases as more exposed at Walmart, medical clinic - Kansas City Star",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFPm-WGaJKP4Ej2YtL_QhbE5-YRAg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=H9jsWrC_OY7Q3QHtlpuIAw&url=http://www.kansascity.com/news/business/health-care/article210483894.html,5/4/18 17:09,Breaking,-92.504898,38.238098
"Minnesota, United States",United States,Measles,Humans,5784489,Health officials warn of measles case in southeastern Minnesota traveler People in retail locations in Albert Lea ... - ECM Publishers,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGDThU8J6s76h21LGkls5oR4zQUEQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=7q3sWrmKLozApweWtJTwBg&url=https://www.hometownsource.com/caledonia/community/health-officials-warn-of-measles-case-in-southeastern-minnesota-traveler/article_12f2d0a2-4e0e-11e8-8400-3b3bbc438394.html,5/4/18 14:45,Warning,-94.658302,46.225399
"Putnam County, New York, United States",United States,Measles,Humans,5784389,CT Resident Among Three Confirmed Cases Of Measles In Putnam County - Darien Daily Voice,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEzPY4tF0yYPWGfMql2s2wHhHuzig&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=3p_sWrWwMYvD3QHpw7boAw&url=http://darien.dailyvoice.com/news/ct-resident-among-three-confirmed-cases-of-measles-in-putnam-county/736640/,5/4/18 13:29,Breaking,-73.73291,41.43343
"Hartford County, Connecticut, United States",United States,Measles,Humans,5784101,Public health officials confirm third case of the measles is an adult - WFSB,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHeD80S1uBZ88Xj2OXWRVV_uq4Z-Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779891135300&ei=wIPsWoDVN8GP3QHw4q9w&url=http://www.wfsb.com/story/38114305/public-health-officials-confirm-third-case-of-the-measles-is-an-adult,5/4/18 11:34,Breaking,-72.766205,41.766766
"Putnam County, New York, United States",United States,Measles,Humans,5784101,Public health officials confirm third case of the measles is an adult - WFSB,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHeD80S1uBZ88Xj2OXWRVV_uq4Z-Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779891135300&ei=wIPsWoDVN8GP3QHw4q9w&url=http://www.wfsb.com/story/38114305/public-health-officials-confirm-third-case-of-the-measles-is-an-adult,5/4/18 11:34,Breaking,-73.73291,41.43343
"Connecticut, United States",United States,Measles,Humans,5784101,Public health officials confirm third case of the measles is an adult - WFSB,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHeD80S1uBZ88Xj2OXWRVV_uq4Z-Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779891135300&ei=wIPsWoDVN8GP3QHw4q9w&url=http://www.wfsb.com/story/38114305/public-health-officials-confirm-third-case-of-the-measles-is-an-adult,5/4/18 11:34,Breaking,-72.6856,41.672901
"Santa Clara County, California, United States",United States,Measles,Humans,5780599,6th measles case confirmed in Santa Clara County - Laredo Morning Times,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFSMjj7F07KKLHtE8KD4CEFFphgOg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=bXvqWsDJJofI3QHQrYvYBQ&url=https://www.lmtonline.com/bayarea/article/6th-measles-case-confirmed-in-Santa-Clara-County-12883333.php,5/2/18 22:29,Breaking,-121.767731,37.233276
United States,United States,Measles,Humans,5780064,"PRO/EDR> Measles update (28): Europe, Asia, Pacific, USA ",http://promedmail.org/direct.php?id=20180502.5780064,5/2/18 20:12,No Tag,-97.556099,39.96693
"Southington, Connecticut, United States",United States,Measles,Humans,5780084,Southington school officials investigating possible case of measles at elementary school - FOX 61,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGAvjyXDjYIwQ1WP11hpm1nOJleKA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=CyfqWoj3D47Q3QHtlpuIAw&url=http://fox61.com/2018/05/02/southington-school-officials-investigating-possible-case-of-measles-at-elementary-school/,5/2/18 16:18,Breaking,-72.877602,41.596489
"Missouri, United States",United States,Measles,Humans,5778608,Measles keeps 13 unvaccinated students out of class at KC-area school - The Topeka Capital-Journal,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGwcS7x5JBsTBXt-T96y0-QsxLEzA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779888330325&ei=GlTpWpjaCc7N3gHh3Kq4Cg&url=http://www.cjonline.com/news/20180502/measles-keeps-13-unvaccinated-students-out-of-class-at-kc-area-school,5/2/18 1:04,Breaking,-92.504898,38.238098
"Kansas, United States",United States,Measles,Humans,5778421,Measles outbreaks hit close to home - News-Press Now,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHXWp8QilmmgvLEbsA6dCZPMJc-Hg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779888330325&ei=6SnpWojrE5nY3gHpq5r4BQ&url=http://www.newspressnow.com/news/local_news/measles-outbreaks-hit-close-to-home/article_799b2772-217a-5c13-b8b1-a63b8c7a638c.html,5/1/18 22:13,Context,-98.481499,38.263699
"Missouri, United States",United States,Measles,Humans,5778421,Measles outbreaks hit close to home - News-Press Now,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHXWp8QilmmgvLEbsA6dCZPMJc-Hg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779888330325&ei=6SnpWojrE5nY3gHpq5r4BQ&url=http://www.newspressnow.com/news/local_news/measles-outbreaks-hit-close-to-home/article_799b2772-217a-5c13-b8b1-a63b8c7a638c.html,5/1/18 22:13,Context,-92.504898,38.238098
"Texas, United States",United States,Measles,Humans,5776876,Why are 13 kids being held out of Liberty school? Because measles is this contagious - Kansas City Star,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNErB6X3MqysaQhn82YGfhqkgZyPuA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=6EjoWpDrIJnY3gHpq5r4BQ&url=http://www.kansascity.com/living/health-fitness/article210156959.html,5/1/18 6:31,Context,-99.2286,31.2409
"Missouri, United States",United States,Measles,Humans,5776876,Why are 13 kids being held out of Liberty school? Because measles is this contagious - Kansas City Star,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNErB6X3MqysaQhn82YGfhqkgZyPuA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=6EjoWpDrIJnY3gHpq5r4BQ&url=http://www.kansascity.com/living/health-fitness/article210156959.html,5/1/18 6:31,Context,-92.504898,38.238098
"New York City, New York State, United States",United States,Measles,Humans,5774046,Tourists infected with measles visited Tuxedo Park - The Photo News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG9phzoqCVDzMn0_sMUQTSoj45gqg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=dCTmWvjjJYOb3QHY-5fQDA&url=http://www.thephoto-news.com/apps/pbcs.dll/article?AID%3D/20180426/NEWS01/180429957/0/PHO,4/28/18 14:56,Context,-74.003998,40.713902
"New Haven County, Connecticut, United States",United States,Measles,Humans,5767864,"PRO/EDR> Measles update (27): South America, Asia, Europe, Africa, USA",http://promedmail.org/direct.php?id=20180425.5767864,4/25/18 14:48,No Tag,-72.932884,41.400097
"Des Moines, Iowa, United States",United States,Measles,Humans,5767864,"PRO/EDR> Measles update (27): South America, Asia, Europe, Africa, USA",http://promedmail.org/direct.php?id=20180425.5767864,4/25/18 14:48,No Tag,-93.609108,41.600544
"Wisconsin, United States",United States,Measles,Humans,5767864,"PRO/EDR> Measles update (27): South America, Asia, Europe, Africa, USA",http://promedmail.org/direct.php?id=20180425.5767864,4/25/18 14:48,No Tag,-90,44.496498
"Minnesota, United States",United States,Measles,Humans,5769043,"Visitor exposed public to measles in Minnesota, Wis., Iowa - Minneapolis Star Tribune",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGN_EL6lVahxsTrkNWITayd5GiYQQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779880460395&ei=HZjgWvifEo2O3QGj_ZSQAw&url=http://www.startribune.com/out-of-state-visitor-exposed-public-to-measles-in-minnesota-wis-iowa/480813851/,4/25/18 10:16,Context,-94.658302,46.225399
"Wisconsin, United States",United States,Measles,Humans,5769043,"Visitor exposed public to measles in Minnesota, Wis., Iowa - Minneapolis Star Tribune",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGN_EL6lVahxsTrkNWITayd5GiYQQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779880460395&ei=HZjgWvifEo2O3QGj_ZSQAw&url=http://www.startribune.com/out-of-state-visitor-exposed-public-to-measles-in-minnesota-wis-iowa/480813851/,4/25/18 10:16,Context,-90,44.496498
"Iowa, United States",United States,Measles,Humans,5769043,"Visitor exposed public to measles in Minnesota, Wis., Iowa - Minneapolis Star Tribune",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGN_EL6lVahxsTrkNWITayd5GiYQQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779880460395&ei=HZjgWvifEo2O3QGj_ZSQAw&url=http://www.startribune.com/out-of-state-visitor-exposed-public-to-measles-in-minnesota-wis-iowa/480813851/,4/25/18 10:16,Context,-93.515701,42.000301
"Iowa, United States",United States,Measles,Humans,5768639,"Measles Warnings: Signs, Symptoms As Cases Of Contagious Disease Reported - International Business Times",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE-FXVpTZ0zvD1NQN0Pp67jhd7j5A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779880460395&ei=7G3gWrD-JM_fpweylqOwAw&url=http://www.ibtimes.com/measles-warnings-signs-symptoms-cases-contagious-disease-reported-2675105,4/25/18 7:18,Breaking,-93.515701,42.000301
"Iowa, United States",United States,Measles,Humans,5767961,Measles exposure - KIMT 3,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEZYABKyJQ8n-p474oR-rb4hapOjA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779879858975&ei=a_3fWrjmOcTS3QG92qawCg&url=http://www.kimt.com/content/video/480765531.html,4/24/18 23:51,Context,-93.515701,42.000301
"Minnesota, United States",United States,Measles,Humans,5767961,Measles exposure - KIMT 3,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEZYABKyJQ8n-p474oR-rb4hapOjA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779879858975&ei=a_3fWrjmOcTS3QG92qawCg&url=http://www.kimt.com/content/video/480765531.html,4/24/18 23:51,Context,-94.658302,46.225399
